segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,is_lucid,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
62f9466e-430b-4d23-ab12-4b461f634ac9,7.241667,7.241667,7.25,REM,joyful,0.897,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.9205,0.0775,0.0358,0.869,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 7.242h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
2c75f13f-68b8-4ac0-83ae-3688f3843988,7.25,7.25,7.258333,REM,joyful,0.94,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.8986,0.0615,0.0157,0.8307,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 7.250h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
e81dee35-15b6-4d84-8993-b4fbbcb0ef00,7.258333,7.258333,7.266667,REM,melancholic,0.934,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.9464,0.0511,0.0265,0.811,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 7.258h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
02809d17-2950-45ed-8211-35369818a428,7.266667,7.266667,7.275,REM,melancholic,0.98,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9226,0.0268,0.0367,0.8349,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 7.267h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3b043c89-ad95-4e69-abdc-5014465e7a60,7.275,7.275,7.283333,REM,curious,0.968,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.8878,0.0527,0.054,0.8499,"In this REM interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 7.275h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bb01355a-0e8a-4bf0-ae27-ed7b614283c8,7.283333,7.283333,7.291667,REM,curious,0.916,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9174,0.0574,0.0517,0.8715,"In this REM interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 7.283h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
902ab8ef-fcef-4e98-89e8-02da6a3d31cf,7.291667,7.291667,7.3,REM,curious,0.952,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.8941,0.0735,0.0768,0.8457,"In this REM interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 7.292h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3a38a87e-42fc-4cf0-9ad9-4f68f5f01307,7.3,7.3,7.308333,REM,neutral,0.911,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.8904,0.0614,0.053,0.823,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 7.300h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
dd78e18b-1f18-4134-bfe3-37a6654fe66d,7.308333,7.308333,7.316667,REM,joyful,0.974,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.8772,0.0613,0.0417,0.8474,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 7.308h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
d3a8d6f0-db07-4cca-b586-4224edec8d39,7.316667,7.316667,7.325,REM,joyful,0.921,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.8887,0.0758,0.0654,0.809,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 7.317h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
0223c054-a32d-4700-ab43-42039d8aeaf3,7.325,7.325,7.333333,REM,neutral,0.871,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.8834,0.0432,0.0378,0.8289,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 7.325h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
6802fd68-9013-4554-8cb7-ac0d328aa3a6,7.333333,7.333333,7.341667,REM,joyful,0.98,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.9536,0.0328,0.0144,0.8401,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 7.333h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
6f7035a4-82c5-44d2-8529-5969c2c4ea5c,7.341667,7.341667,7.35,REM,fearful,0.914,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.9268,0.0514,0.0632,0.8192,"In this REM interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 7.342h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
73b5cf81-2e76-48f5-a842-dca486161f92,7.35,7.35,7.358333,REM,calm,0.9,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.9016,0.0772,0.0649,0.8027,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 7.350h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
284db95b-68a0-4bd7-b307-4e980932061c,7.358333,7.358333,7.366667,REM,calm,0.886,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.9042,0.0595,0.0289,0.8389,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 7.358h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
70f06a68-5acd-4b94-ba5a-7f1194b27fdd,7.366667,7.366667,7.375,REM,melancholic,0.944,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.8804,0.0439,0.0541,0.8402,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 7.367h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2b4e56fc-d7ae-445a-b6ca-50f1287bd760,7.375,7.375,7.383333,REM,calm,0.915,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9213,0.0346,0.0671,0.8201,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 7.375h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
f931ad4d-71b6-4b98-a300-cc5be553df25,7.383333,7.383333,7.391667,REM,calm,0.91,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.8962,0.007,0.0428,0.8653,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 7.383h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2beff6f2-5d19-4f23-83cb-a898736d05c6,7.391667,7.391667,7.4,REM,joyful,0.954,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.8757,0.0592,0.0578,0.8418,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 7.392h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
0b0845ff-ffba-4913-ac1d-28de4e5b524c,7.4,7.4,7.408333,REM,joyful,0.97,0.7374,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9247,0.0517,0.05,0.8608,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 7.400h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
